,Game ID,thirdDownEff,completionAttempts,yardsPerPass,rushingYards
1057,401411141,0.2857142857142857,0.4444444444444444,4.1,56
1035,401411140,0.2666666666666667,0.6363636363636364,5.4,78
1050,401411138,0.5384615384615384,0.5714285714285714,6.0,206
1054,401411137,0.4444444444444444,0.6451612903225806,7.9,297
1027,401411134,0.3846153846153846,0.5,6.0,206
1018,401411133,0.3571428571428572,0.7368421052631579,8.7,42
1019,401411132,0.3529411764705883,0.4761904761904762,3.2,142
1006,401411129,0.1666666666666667,0.5777777777777777,6.8,106
990,401411124,0.4375,0.5555555555555556,5.7,147
967,401411123,0.4166666666666667,0.6896551724137931,11.6,110
962,401411117,0.25,0.5,3.6,149
950,401411113,0.2666666666666667,0.6216216216216216,6.4,89
944,401411109,0.3571428571428572,0.6176470588235294,7.1,252
925,401411103,0.25,0.6666666666666666,7.8,235
912,401411096,0.5294117647058824,0.6097560975609756,6.5,116
908,401411095,0.5,0.6944444444444444,10.0,288
901,401411092,0.5,0.575,5.4,190
1199,401405150,0.3125,0.5454545454545454,5.8,143
1184,401405148,0.375,0.4358974358974359,3.8,124
1160,401405146,0.5,0.6428571428571429,7.1,242
1161,401405145,0.3846153846153846,0.7,5.9,148
1158,401405143,0.3529411764705883,0.45,3.9,162
1159,401405142,0.4545454545454545,0.6,5.3,65
1167,401405141,0.4375,0.4666666666666667,5.8,312
1131,401405138,0.5,0.5714285714285714,6.7,224
1128,401405134,0.3846153846153846,0.5625,6.3,102
1104,401405128,0.3125,0.4230769230769231,4.7,146
1108,401405127,0.3529411764705883,0.6756756756756757,7.8,153
1059,401405121,0.1666666666666667,0.5714285714285714,5.0,62
1070,401405118,0.6428571428571429,0.75,6.0,215
1043,401405116,0.3333333333333333,0.5833333333333334,5.5,152
1038,401405114,0.3076923076923077,0.6976744186046512,7.3,36
1051,401405113,0.3333333333333333,0.5517241379310345,12.2,122
1007,401405111,0.25,0.4,7.8,115
1011,401405109,0.4,0.6842105263157895,8.3,72
1022,401405106,0.2941176470588235,0.5,4.7,52
966,401405097,0.4285714285714285,0.6410256410256411,6.9,128
983,401405093,0.4117647058823529,0.5909090909090909,5.8,107
949,401405089,0.2,0.59375,6.7,49
958,401405087,0.4761904761904762,0.5370370370370371,6.8,151
946,401405084,0.5882352941176471,0.6964285714285714,7.6,61
947,401405083,0.3529411764705883,0.627906976744186,5.0,167
924,401405073,0.2941176470588235,0.6,7.3,76
939,401405072,0.6923076923076923,0.6764705882352942,9.4,257
911,401405069,0.4375,0.5609756097560976,6.9,29
903,401405064,0.3125,0.5084745762711864,6.2,61
909,401405062,0.1875,0.3846153846153846,3.3,33
907,401405061,0.5294117647058824,0.5833333333333334,6.4,216
898,401405059,0.5625,0.5952380952380952,8.5,110
1157,401404165,0.3333333333333333,0.5882352941176471,6.4,115
1039,401404162,0.3571428571428572,0.5227272727272727,5.4,86
956,401404159,0.25,0.5135135135135135,6.9,171
917,401404157,0.25,0.3846153846153846,10.5,252
1130,401404156,0.4,0.6,5.2,267
1036,401404153,0.3571428571428572,0.8181818181818182,5.9,194
997,401404151,0.0,0.7272727272727273,7.1,30
1208,401404145,0.2352941176470588,0.25,6.3,259
1137,401404142,0.3571428571428572,0.4444444444444444,8.7,279
1101,401404141,0.2857142857142857,0.2857142857142857,4.8,78
1129,401404131,0.2727272727272727,0.4615384615384616,8.3,255
1024,401404127,0.3333333333333333,0.5294117647058824,7.1,160
927,401404125,0.3076923076923077,0.5526315789473685,5.8,130
1191,401404123,0.3809523809523809,0.4285714285714285,4.2,180
1204,401404122,0.3888888888888889,0.6904761904761905,11.0,210
1172,401404115,0.4736842105263158,0.6388888888888888,8.2,128
1162,401404114,0.4285714285714285,0.7,9.0,232
1144,401404113,0.07692307692307693,0.4358974358974359,4.4,28
1126,401404112,0.09090909090909091,0.6071428571428571,6.8,236
1139,401404110,0.3529411764705883,0.6511627906976745,6.4,59
1117,401404107,0.4166666666666667,0.6666666666666666,9.1,139
1106,401404104,0.6666666666666666,0.6470588235294118,7.7,238
1068,401404098,0.1764705882352941,0.3877551020408163,6.5,204
1041,401404095,0.3529411764705883,0.4444444444444444,6.8,141
1034,401404093,0.6,0.6944444444444444,9.1,74
1030,401404092,0.3636363636363636,0.5675675675675675,11.4,169
1010,401404089,0.3571428571428572,0.6176470588235294,10.3,189
1023,401404088,0.3333333333333333,0.5789473684210527,5.2,78
995,401404084,0.2777777777777778,0.625,6.0,26
971,401404082,0.3333333333333333,0.6666666666666666,9.2,151
985,401404081,0.3076923076923077,0.6666666666666666,8.5,220
965,401404080,0.5333333333333333,0.6388888888888888,7.9,66
963,401404079,0.3333333333333333,0.6666666666666666,9.0,139
968,401404078,0.5,0.5510204081632653,7.6,104
953,401404074,0.1333333333333333,0.6774193548387096,4.8,186
932,401404064,0.2727272727272727,0.4444444444444444,3.4,58
934,401404063,0.3125,0.5128205128205128,6.8,87
942,401404062,0.5,0.6428571428571429,4.9,152
1195,401404047,0.3571428571428572,0.6585365853658537,8.0,143
1185,401404046,0.3,0.7058823529411765,8.6,67
1181,401404045,0.5454545454545454,0.7551020408163265,7.7,161
1173,401404044,0.5384615384615384,0.6052631578947368,8.1,204
1175,401404043,0.5333333333333333,0.5526315789473685,4.5,156
1170,401404041,0.2666666666666667,0.6041666666666666,5.6,129
1142,401404037,0.5,0.6785714285714286,10.0,312
1148,401404034,0.3333333333333333,0.6666666666666666,6.3,219
1100,401404031,0.4,0.631578947368421,4.6,175
1119,401404029,0.5333333333333333,0.7142857142857143,8.3,63
1081,401404026,0.3,0.8709677419354839,7.2,42
1090,401404023,0.5,0.3823529411764706,6.5,137
1089,401404022,0.4615384615384616,0.6046511627906976,8.8,163
1079,401404019,0.4,0.6176470588235294,7.2,61
1074,401404018,0.3076923076923077,0.5384615384615384,8.7,128
1053,401404017,0.5555555555555556,0.5952380952380952,9.1,175
1049,401404016,0.25,0.4814814814814815,5.6,150
1037,401404014,0.2941176470588235,0.5576923076923077,5.0,35
1029,401404010,0.4166666666666667,0.5882352941176471,7.9,90
1017,401404009,0.5,0.6296296296296297,6.0,134
988,401404007,0.5333333333333333,0.673469387755102,7.0,65
986,401404000,0.4166666666666667,0.5862068965517241,5.8,153
974,401403999,0.4166666666666667,0.7708333333333334,7.8,53
951,401403991,0.6428571428571429,0.7222222222222222,6.6,162
952,401403987,0.2666666666666667,0.4324324324324325,5.0,112
961,401403985,0.4285714285714285,0.8333333333333334,10.3,283
928,401403984,0.5333333333333333,0.5806451612903226,7.3,174
943,401403979,0.4285714285714285,0.6304347826086957,7.8,132
933,401403976,0.08333333333333333,0.5454545454545454,6.2,103
919,401403974,0.2352941176470588,0.65625,6.6,61
1187,401403962,0.4375,0.2758620689655172,3.4,237
1182,401403961,0.4166666666666667,0.7142857142857143,7.1,113
1186,401403958,0.5,0.3333333333333333,7.3,262
1178,401403956,0.2352941176470588,0.7948717948717948,6.6,78
1163,401403955,0.2666666666666667,0.5813953488372093,9.3,45
1140,401403943,0.5,0.5625,6.6,191
1127,401403942,0.3333333333333333,0.4782608695652174,4.7,213
1147,401403940,0.3125,0.3888888888888889,3.4,94
1132,401403939,0.3529411764705883,0.5454545454545454,5.3,133
1102,401403936,0.1538461538461539,0.6666666666666666,5.3,89
1118,401403935,0.3333333333333333,0.3181818181818182,3.4,256
1115,401403934,0.375,0.4901960784313725,6.4,137
1110,401403932,0.25,0.6216216216216216,7.7,144
1091,401403931,0.3571428571428572,0.6363636363636364,7.7,142
1078,401403925,0.3571428571428572,0.5319148936170213,5.7,129
1075,401403924,0.3684210526315789,0.4888888888888889,5.4,57
1042,401403921,0.4615384615384616,0.6730769230769231,8.8,114
1012,401403910,0.5294117647058824,0.7333333333333333,7.3,150
1026,401403909,0.2941176470588235,0.5319148936170213,5.4,70
1004,401403907,0.2307692307692308,0.625,6.0,102
991,401403905,0.5,0.75,9.2,108
1003,401403903,0.4,0.4871794871794872,8.6,101
972,401403901,0.4666666666666667,0.5333333333333333,10.1,141
975,401403898,0.3076923076923077,0.4705882352941176,5.7,262
979,401403896,0.4,0.5384615384615384,7.7,128
964,401403894,0.3076923076923077,0.5833333333333334,7.5,133
980,401403893,0.4,0.631578947368421,9.0,244
960,401403890,0.3571428571428572,0.5121951219512195,5.3,175
959,401403883,0.5333333333333333,0.4285714285714285,4.1,286
930,401403878,0.25,0.65,4.9,83
929,401403877,0.2222222222222222,0.5227272727272727,6.2,141
940,401403870,0.3076923076923077,0.6,6.9,54
923,401403868,0.25,0.6764705882352942,8.6,79
920,401403867,0.4545454545454545,0.7142857142857143,6.0,139
918,401403857,0.6153846153846154,0.6875,6.8,230
914,401403855,0.5,0.6046511627906976,7.6,113
894,401331654,0.0625,0.45,5.7,23
897,401331239,0.4166666666666667,0.7916666666666666,9.9,226
895,401331238,0.55,0.5588235294117647,7.5,42
896,401331237,0.3636363636363636,0.6333333333333333,7.0,173
893,401331232,0.5384615384615384,0.5238095238095238,7.6,60
892,401331230,0.35,0.6341463414634146,9.2,288
891,401331227,0.4,0.5897435897435898,5.2,66
890,401331222,0.5384615384615384,0.5909090909090909,9.4,192
889,401331221,0.2666666666666667,0.5135135135135135,6.1,125
888,401331215,0.5454545454545454,0.7941176470588235,7.0,195
887,401331168,0.3333333333333333,0.6521739130434783,8.5,199
886,401331167,0.1,0.4814814814814815,11.2,98
885,401331165,0.3571428571428572,0.6060606060606061,5.5,335
884,401331164,0.2666666666666667,0.4615384615384616,5.4,235
882,401331161,0.2666666666666667,0.4,4.0,171
651,401319455,0.4615384615384616,0.6382978723404256,7.5,76
845,401310751,0.3846153846153846,0.6176470588235294,10.9,22
859,401310749,0.5789473684210527,0.6041666666666666,11.0,124
844,401310747,0.4,0.6136363636363636,8.0,18
841,401310746,0.3076923076923077,0.7083333333333334,7.3,8
819,401310740,0.2666666666666667,0.5102040816326531,5.9,161
820,401310739,0.3333333333333333,0.5428571428571428,5.0,85
790,401310732,0.4,0.5454545454545454,5.9,271
759,401310729,0.5555555555555556,0.6896551724137931,8.3,95
774,401310727,0.5294117647058824,0.8032786885245902,7.8,47
760,401310725,0.4615384615384616,0.6,9.4,190
775,401310724,0.25,0.3333333333333333,4.5,192
736,401310723,0.2777777777777778,0.4571428571428571,6.5,117
751,401310720,0.25,0.5,4.6,219
756,401310718,0.5384615384615384,0.6388888888888888,7.2,78
712,401310713,0.6428571428571429,0.6818181818181818,6.8,86
713,401310712,0.5,0.5490196078431373,7.6,117
660,401310707,0.3846153846153846,0.5357142857142857,10.0,152
656,401310705,0.2222222222222222,0.4615384615384616,6.2,127
649,401310704,0.6153846153846154,0.5,15.2,437
598,401310697,0.3333333333333333,0.6551724137931034,6.9,121
589,401310694,0.2666666666666667,0.5217391304347826,6.1,199
801,401310253,0.375,0.5652173913043478,9.8,175
590,401309937,0.2,0.5151515151515151,6.3,146
879,401309910,0.4375,0.6388888888888888,6.9,210
850,401309903,0.6666666666666666,0.6071428571428571,6.9,38
837,401309897,0.3333333333333333,0.5757575757575758,5.2,95
814,401309891,0.4705882352941176,0.5263157894736842,6.7,220
807,401309889,0.07142857142857142,0.3793103448275862,3.2,28
793,401309886,0.5333333333333333,0.5641025641025641,8.7,127
795,401309883,0.3333333333333333,0.65625,6.1,71
771,401309881,0.6363636363636364,0.7027027027027027,6.9,93
777,401309880,0.4666666666666667,0.6111111111111112,7.4,188
770,401309879,0.5263157894736842,0.5217391304347826,5.3,110
761,401309877,0.3571428571428572,0.6190476190476191,3.0,218
755,401309874,0.6428571428571429,0.6666666666666666,6.1,83
752,401309873,0.3846153846153846,0.71875,8.5,76
735,401309872,0.4375,0.5555555555555556,5.5,155
725,401309869,0.5,0.4230769230769231,6.1,309
709,401309865,0.4285714285714285,0.6538461538461539,5.5,176
698,401309864,0.375,0.5384615384615384,7.2,228
685,401309857,0.5,0.7142857142857143,7.6,138
646,401309856,0.3181818181818182,0.5689655172413793,4.4,70
655,401309855,0.4,0.5833333333333334,11.6,117
654,401309853,0.2142857142857143,0.6097560975609756,6.3,106
606,401309841,0.2941176470588235,0.75,7.2,81
608,401309840,0.2727272727272727,0.5714285714285714,6.0,149
605,401309839,0.2857142857142857,0.5869565217391305,4.9,65
595,401309838,0.4666666666666667,0.6976744186046512,6.9,77
607,401309837,0.4285714285714285,0.6578947368421053,4.7,153
617,401309753,0.1428571428571428,0.6363636363636364,7.6,139
873,401309650,0.2666666666666667,0.4705882352941176,4.7,164
863,401309648,0.25,0.6829268292682927,8.6,-5
869,401309647,0.25,0.6756756756756757,7.5,194
849,401309643,0.2777777777777778,0.5833333333333334,5.7,-3
828,401309640,0.3333333333333333,0.6304347826086957,5.7,78
827,401309639,0.5625,0.5862068965517241,8.0,209
836,401309638,0.3333333333333333,0.4571428571428571,5.6,177
809,401309636,0.25,0.6571428571428571,5.3,148
806,401309635,0.5,0.6363636363636364,6.0,170
800,401309632,0.4666666666666667,0.4210526315789473,5.2,209
792,401309630,0.5384615384615384,0.6666666666666666,10.3,207
779,401309627,0.3333333333333333,0.5483870967741935,7.3,164
758,401309624,0.2727272727272727,0.5161290322580645,9.7,113
757,401309623,0.3333333333333333,0.6521739130434783,12.7,55
745,401309622,0.5,0.6875,8.7,91
727,401309619,0.2857142857142857,0.7307692307692307,7.3,140
728,401309617,0.2,0.5925925925925926,8.1,82
708,401309615,0.3529411764705883,0.6551724137931034,8.4,144
675,401309610,0.4,0.4583333333333333,7.3,278
647,401309609,0.5333333333333333,0.6097560975609756,6.8,182
650,401309608,0.2,0.6060606060606061,8.0,32
652,401309607,0.3076923076923077,0.6666666666666666,6.2,26
626,401309603,0.5625,0.7027027027027027,9.7,152
600,401309600,0.5833333333333334,0.6086956521739131,7.9,62
843,401309590,0.4444444444444444,0.6956521739130435,7.0,222
842,401309588,0.5,0.7586206896551724,10.6,178
823,401309587,0.1,0.4230769230769231,4.8,246
821,401309584,0.3571428571428572,0.627906976744186,7.1,84
822,401309583,0.5,0.7192982456140351,6.2,98
799,401309582,0.4761904761904762,0.5789473684210527,9.3,131
798,401309580,0.5,0.6521739130434783,10.0,211
796,401309579,0.4166666666666667,0.75,10.3,127
765,401309577,0.4166666666666667,0.6190476190476191,7.4,189
767,401309576,0.6153846153846154,0.7906976744186046,7.5,135
739,401309571,0.3636363636363636,0.6,7.5,271
746,401309570,0.3125,0.3902439024390244,5.7,161
747,401309569,0.25,0.46875,6.5,142
744,401309568,0.5384615384615384,0.7346938775510204,6.9,46
720,401309567,0.3076923076923077,0.6842105263157895,10.0,179
715,401309564,0.1,0.5161290322580645,7.4,135
696,401309562,0.4375,0.6304347826086957,5.7,55
690,401309561,0.3636363636363636,0.5454545454545454,6.9,131
693,401309558,0.4285714285714285,0.675,8.5,38
639,401309552,0.5625,0.6190476190476191,7.0,262
616,401309547,0.6,0.5277777777777778,6.5,244
621,401309546,0.1666666666666667,0.696969696969697,9.3,9
865,401308842,0.4666666666666667,0.5098039215686274,7.9,144
797,401308839,0.3333333333333333,0.5614035087719298,8.6,77
772,401308838,0.4285714285714285,0.6470588235294118,6.7,100
723,401308836,0.375,0.4102564102564102,6.6,126
883,401301056,0.3333333333333333,0.4375,6.8,124
874,401301055,0.2941176470588235,0.5531914893617021,6.3,107
878,401301053,0.625,0.4411764705882353,4.3,305
862,401301050,0.375,0.6,7.4,90
855,401301047,0.625,1.0,9.3,345
834,401301044,0.07142857142857142,0.4193548387096774,5.7,130
825,401301042,0.3636363636363636,0.5357142857142857,8.3,108
802,401301039,0.4285714285714285,0.6785714285714286,9.4,61
810,401301037,0.2857142857142857,0.6666666666666666,5.9,297
813,401301036,0.3529411764705883,0.6071428571428571,5.3,132
794,401301034,0.3571428571428572,0.6486486486486487,8.2,50
780,401301030,0.3636363636363636,0.5652173913043478,7.2,129
773,401301028,0.08333333333333333,0.6216216216216216,7.5,82
764,401301027,0.3333333333333333,0.6470588235294118,6.8,192
742,401301024,0.2727272727272727,0.4230769230769231,6.0,113
722,401301021,0.4117647058823529,0.5714285714285714,9.1,177
733,401301020,0.5,0.5964912280701754,8.1,151
726,401301019,0.2857142857142857,0.625,6.8,141
689,401301015,0.6470588235294118,0.6,7.6,157
694,401301013,0.2222222222222222,0.5925925925925926,6.6,148
673,401301011,0.4615384615384616,0.6216216216216216,8.7,38
686,401301009,0.4,0.7083333333333334,7.8,174
679,401301008,0.2,0.5,12.3,197
676,401301007,0.4,0.6229508196721312,6.6,131
629,401301003,0.4210526315789473,0.6363636363636364,8.8,98
587,401300995,0.2857142857142857,0.6410256410256411,6.7,20
588,401300994,0.1818181818181818,0.5357142857142857,7.2,247
881,401287953,0.6,0.6808510638297872,5.6,70
860,401287952,0.1111111111111111,0.6923076923076923,5.0,228
877,401287951,0.2777777777777778,0.5128205128205128,6.5,189
876,401287950,0.3333333333333333,0.6875,7.8,87
867,401287948,0.375,0.625,10.9,124
847,401287947,0.2,0.4666666666666667,5.1,203
857,401287945,0.3636363636363636,0.7333333333333333,8.5,124
846,401287944,0.2222222222222222,0.6730769230769231,6.0,51
832,401287942,0.5,0.7619047619047619,8.5,89
839,401287941,0.6363636363636364,0.673469387755102,8.4,164
811,401287936,0.4545454545454545,0.7,10.7,179
787,401287933,0.1666666666666667,0.5925925925925926,6.9,239
783,401287929,0.2142857142857143,0.6052631578947368,7.4,102
762,401287928,0.1818181818181818,0.5263157894736842,7.8,170
769,401287925,0.2,0.625,9.4,107
740,401287924,0.2857142857142857,0.5555555555555556,6.6,138
716,401287918,0.3333333333333333,0.5882352941176471,11.4,128
699,401287916,0.4545454545454545,0.7428571428571429,9.4,94
691,401287915,0.4615384615384616,0.7142857142857143,6.5,169
695,401287913,0.5333333333333333,0.7073170731707317,7.8,100
664,401287910,0.5,0.5714285714285714,9.9,170
681,401287908,0.2857142857142857,0.6764705882352942,5.3,68
672,401287907,0.3571428571428572,0.6666666666666666,8.0,216
653,401287903,0.4375,0.6285714285714286,6.9,61
628,401287901,0.2380952380952381,0.6440677966101694,5.8,32
619,401287900,0.4166666666666667,0.5925925925925926,11.4,133
613,401287899,0.3076923076923077,0.7037037037037037,8.3,123
624,401287897,0.2857142857142857,0.5714285714285714,6.3,100
593,401287894,0.2857142857142857,0.6,6.6,100
601,401287890,0.3333333333333333,0.5217391304347826,5.1,102
592,401287888,0.2307692307692308,0.4545454545454545,4.5,165
599,401287887,0.4705882352941176,0.6176470588235294,6.8,45
750,401286296,0.5625,0.5714285714285714,4.8,251
623,401286295,0.3636363636363636,0.72,8.4,21
741,401286192,0.35,0.3518518518518519,3.5,108
670,401286190,0.2307692307692308,0.4871794871794872,4.4,110
754,401282826,0.4285714285714285,0.8333333333333334,14.5,179
594,401282815,0.3181818181818182,0.5945945945945946,5.0,180
611,401282809,0.4,0.6481481481481481,9.0,128
852,401282803,0.4444444444444444,0.6571428571428571,10.0,101
788,401282801,0.4,0.4827586206896552,9.3,130
635,401282798,0.4285714285714285,0.76,11.6,95
743,401282796,0.3333333333333333,0.5454545454545454,7.3,136
688,401282793,0.3888888888888889,0.6538461538461539,7.1,77
661,401282792,0.3571428571428572,0.3846153846153846,4.5,182
612,401282790,0.4285714285714285,0.5161290322580645,7.6,104
870,401282785,0.3846153846153846,0.6764705882352942,9.2,61
677,401282784,0.35,0.6944444444444444,6.9,194
826,401282780,0.3333333333333333,0.5454545454545454,5.1,109
730,401282778,0.2727272727272727,0.6428571428571429,10.4,140
782,401282777,0.4705882352941176,0.6458333333333334,8.5,146
667,401282775,0.4375,0.5806451612903226,5.0,196
596,401282764,0.4285714285714285,0.6,6.9,48
831,401282762,0.3684210526315789,0.4545454545454545,6.7,189
861,401282761,0.3846153846153846,0.7272727272727273,9.0,129
724,401282758,0.3125,0.4782608695652174,3.9,107
817,401282757,0.3333333333333333,0.5681818181818182,6.1,93
738,401282731,0.4,0.5384615384615384,3.6,134
785,401282726,0.25,0.56,9.7,204
803,401282720,0.2307692307692308,0.5333333333333333,6.7,89
781,401282719,0.25,0.7368421052631579,10.0,107
763,401282717,0.2352941176470588,0.5588235294117647,4.9,62
666,401282716,0.3125,0.5185185185185185,3.7,175
634,401282715,0.4705882352941176,0.3846153846153846,7.1,183
586,401282714,0.3571428571428572,0.5,7.3,160
618,401282705,0.4117647058823529,0.6060606060606061,6.9,124
872,401282703,0.5,0.6666666666666666,8.6,76
864,401282699,0.2857142857142857,0.5185185185185185,5.4,297
848,401282692,0.4117647058823529,0.4166666666666667,6.2,170
840,401282690,0.2142857142857143,0.6271186440677966,6.9,74
829,401282685,0.375,0.5319148936170213,6.7,43
824,401282683,0.3125,0.6666666666666666,9.0,88
804,401282682,0.3888888888888889,0.4901960784313725,7.8,217
805,401282681,0.4,0.5526315789473685,5.1,135
818,401282680,0.3529411764705883,0.5217391304347826,7.6,223
784,401282674,0.4285714285714285,0.6964285714285714,9.3,68
766,401282668,0.4166666666666667,0.5,8.9,260
778,401282667,0.4615384615384616,0.6136363636363636,6.8,270
776,401282665,0.2142857142857143,0.5714285714285714,7.4,111
748,401282659,0.5,0.4444444444444444,5.9,157
734,401282657,0.3333333333333333,0.4594594594594595,5.2,165
731,401282656,0.4705882352941176,0.5,5.5,134
721,401282655,0.4666666666666667,0.5555555555555556,5.9,354
719,401282653,0.2307692307692308,0.6071428571428571,9.6,233
717,401282652,0.4285714285714285,0.7586206896551724,10.1,197
692,401282651,0.3333333333333333,0.7037037037037037,11.4,208
697,401282648,0.1666666666666667,0.5652173913043478,6.5,239
707,401282647,0.3333333333333333,0.575,7.8,46
687,401282646,0.3333333333333333,0.5172413793103449,7.0,169
668,401282643,0.1818181818181818,0.4615384615384616,4.3,103
669,401282640,0.3125,0.6153846153846154,6.4,205
659,401282637,0.4166666666666667,0.7619047619047619,10.4,150
636,401282636,0.375,0.6129032258064516,7.2,110
637,401282632,0.125,0.7352941176470589,12.2,93
644,401282628,0.3846153846153846,0.4871794871794872,6.7,157
640,401282627,0.2,0.5882352941176471,6.0,95
633,401282626,0.2,0.7666666666666667,6.8,212
625,401282620,0.3333333333333333,0.6176470588235294,5.9,127
631,401282617,0.2857142857142857,0.5294117647058824,3.9,202
609,401282614,0.4375,0.5384615384615384,6.8,264
604,401282610,0.5,0.5925925925925926,5.9,273
868,401282271,0.3125,0.5405405405405406,8.2,124
854,401282267,0.4166666666666667,0.6818181818181818,11.5,220
851,401282265,0.4705882352941176,0.7058823529411765,6.1,101
835,401282258,0.3125,0.5172413793103449,9.4,109
830,401282257,0.08333333333333333,0.5641025641025641,5.9,37
808,401282247,0.4117647058823529,0.5428571428571428,7.2,215
786,401282246,0.3529411764705883,0.5294117647058824,8.0,97
789,401282244,0.4,0.5813953488372093,6.4,59
791,401282243,0.2352941176470588,0.4893617021276596,7.0,110
768,401282238,0.2222222222222222,0.59375,9.9,127
729,401282228,0.5625,0.6333333333333333,8.7,147
718,401282226,0.5,0.4347826086956522,4.6,208
700,401282222,0.3846153846153846,0.6842105263157895,8.3,35
701,401282220,0.3333333333333333,0.5909090909090909,7.8,139
703,401282218,0.3076923076923077,0.625,8.0,57
711,401282217,0.4375,0.5882352941176471,5.7,88
704,401282216,0.3333333333333333,0.6595744680851063,6.8,172
683,401282214,0.4,0.7045454545454546,8.3,93
671,401282213,0.3333333333333333,0.6,13.2,78
684,401282212,0.2777777777777778,0.4358974358974359,4.2,123
682,401282211,0.3888888888888889,0.56,6.1,90
674,401282209,0.4666666666666667,0.5853658536585366,5.5,209
657,401282208,0.3846153846153846,0.5454545454545454,8.2,127
662,401282206,0.2142857142857143,0.5263157894736842,10.4,42
680,401282205,0.4117647058823529,0.4054054054054054,2.5,241
658,401282204,0.1818181818181818,0.7,9.5,123
645,401282200,0.4615384615384616,0.6,10.8,214
641,401282199,0.4545454545454545,0.6153846153846154,9.0,132
610,401282193,0.7,0.7,10.9,42
622,401282184,0.5,0.7457627118644068,8.4,103
627,401282182,0.4210526315789473,0.5,7.6,141
603,401282179,0.4444444444444444,0.5116279069767442,6.2,150
880,401282156,0.3846153846153846,0.6,9.6,-9
875,401282150,0.2142857142857143,0.5714285714285714,6.9,54
866,401282147,0.4166666666666667,0.6060606060606061,6.2,145
871,401282146,0.2777777777777778,0.6538461538461539,5.3,22
858,401282142,0.4285714285714285,0.53125,5.9,191
856,401282141,0.2777777777777778,0.6363636363636364,8.1,93
853,401282135,0.4375,0.7419354838709677,11.5,110
833,401282132,0.4615384615384616,0.5333333333333333,6.4,57
838,401282130,0.3333333333333333,0.5675675675675675,5.4,108
816,401282123,0.7058823529411765,0.64,7.7,225
812,401282121,0.5,0.75,8.7,69
815,401282120,0.2777777777777778,0.5151515151515151,5.6,109
753,401282110,0.5294117647058824,0.6206896551724138,8.4,222
749,401282109,0.3571428571428572,0.5238095238095238,9.8,108
737,401282106,0.5,0.575,8.8,138
732,401282103,0.5,0.5833333333333334,7.7,153
714,401282100,0.5384615384615384,0.7142857142857143,9.3,350
706,401282096,0.2666666666666667,0.5581395348837209,7.7,192
705,401282095,0.3636363636363636,0.6,6.8,162
710,401282092,0.3529411764705883,0.5652173913043478,7.1,33
702,401282091,0.3076923076923077,0.75,6.6,171
678,401282087,0.25,0.68,6.3,58
663,401282086,0.6666666666666666,0.7142857142857143,7.2,88
665,401282085,0.6666666666666666,0.7580645161290323,6.0,115
643,401282076,0.5294117647058824,0.746268656716418,6.3,49
638,401282073,0.4666666666666667,0.6,4.8,171
642,401282071,0.4166666666666667,0.6428571428571429,7.0,244
648,401282070,0.5882352941176471,0.5384615384615384,4.7,182
632,401282068,0.2666666666666667,0.5263157894736842,6.3,207
620,401282067,0.2857142857142857,0.52,3.6,171
615,401282066,0.4615384615384616,0.6666666666666666,7.2,136
614,401282065,0.125,0.48,6.1,116
630,401282061,0.6,0.6538461538461539,5.7,104
591,401282052,0.5714285714285714,0.6896551724137931,7.9,353
597,401281949,0.2666666666666667,0.5675675675675675,7.2,101
602,401281946,0.3125,0.5135135135135135,4.8,2
571,401147693,0.2352941176470588,0.5263157894736842,5.0,154
581,401136255,0.125,0.5517241379310345,8.5,224
585,401135291,0.3076923076923077,0.5882352941176471,6.7,76
584,401135288,0.2941176470588235,0.6571428571428571,5.3,136
583,401135287,0.2727272727272727,0.6296296296296297,6.5,56
582,401135284,0.125,0.7142857142857143,8.9,46
580,401135283,0.3636363636363636,0.5454545454545454,5.0,219
579,401135282,0.3846153846153846,0.6829268292682927,7.9,52
578,401135280,0.3333333333333333,0.5277777777777778,5.4,114
577,401135279,0.3888888888888889,0.6521739130434783,7.0,196
576,401135274,0.3333333333333333,0.5357142857142857,6.6,150
575,401135273,0.4705882352941176,0.4137931034482759,6.0,176
574,401135271,0.5,0.5490196078431373,6.1,127
573,401135269,0.4285714285714285,0.5853658536585366,6.7,231
572,401135265,0.375,0.5641025641025641,8.0,132
569,401132984,0.5714285714285714,0.5217391304347826,7.7,159
568,401132982,0.4117647058823529,0.627906976744186,6.0,99
570,401132976,0.4117647058823529,0.4324324324324325,6.3,221
567,401132974,0.2,0.3333333333333333,8.5,35
565,401121982,0.4666666666666667,0.5945945945945946,8.9,240
556,401121980,0.4545454545454545,0.7058823529411765,8.6,36
555,401121979,0.4444444444444444,0.6052631578947368,9.0,95
538,401121975,0.3333333333333333,0.6363636363636364,10.1,230
531,401121974,0.3571428571428572,0.5769230769230769,7.0,292
514,401121969,0.2631578947368421,0.53125,5.6,233
491,401121967,0.4285714285714285,0.7647058823529411,9.6,184
469,401121962,0.3333333333333333,0.7428571428571429,11.0,115
473,401121961,0.3529411764705883,0.631578947368421,5.7,233
464,401121960,0.3529411764705883,0.4901960784313725,5.3,152
431,401121956,0.3125,0.7857142857142857,7.2,127
392,401121948,0.0,0.5333333333333333,12.9,53
385,401121944,0.4736842105263158,0.576271186440678,6.5,119
365,401121942,0.5238095238095238,0.6,5.5,204
