,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
46,46,401282764,2021,1,regular,2021-09-04T19:30:00.000Z,False,True,False,False,43811.0,3665,SECU Stadium,120,Maryland,fbs,Big Ten,30,"[17, 3, 0, 10]",0.98110910610178,1380.0,1396.0,277,West Virginia,fbs,Big 12,24,"[14, 7, 0, 3]",0.0188908938982199,1549.0,1533.0,8.6806655519,,,6,True
47,47,401281949,2021,1,regular,2021-09-04T20:00:00.000Z,False,True,False,False,44669.0,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,35,"[14, 0, 0, 21]",0.5783879057964902,1513.0,1508.0,2348,Louisiana Tech,fbs,Conference USA,34,"[7, 14, 10, 3]",0.4216120942035097,1337.0,1342.0,6.8510707457,,,1,True
50,50,401310697,2021,1,regular,2021-09-04T20:00:00.000Z,False,True,False,False,27007.0,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,19,"[0, 3, 0, 16]",0.9891546913521992,,,147,Montana State,fcs,Big Sky,16,"[7, 0, 0, 9]",0.0108453086478007,,,11.2612057931,,,3,True
52,52,401287887,2021,1,regular,2021-09-04T20:30:00.000Z,False,True,False,False,61500.0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,16,"[3, 10, 0, 3]",0.8786943269118912,,,2460,Northern Iowa,fcs,MVFC,10,"[7, 3, 0, 0]",0.1213056730881088,,,3.4750110544,,,6,True
54,54,401309600,2021,1,regular,2021-09-04T22:00:00.000Z,False,True,False,False,15089.0,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,30,"[3, 17, 0, 10]",0.9840057645094854,,,2241,Gardner-Webb,fcs,Big South,25,"[6, 0, 6, 13]",0.0159942354905145,,,6.2367293608,,,5,True
65,65,401287890,2021,1,regular,2021-09-04T23:00:00.000Z,False,True,False,False,50807.0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,23,"[6, 14, 0, 3]",0.866842312600251,,,2623,Missouri State,fcs,MVFC,16,"[0, 3, 6, 7]",0.1331576873997489,,,5.7464549428,,,7,True
69,69,401282610,2021,1,regular,2021-09-04T23:30:00.000Z,False,True,False,False,33651.0,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,21,"[0, 7, 0, 14]",0.0748259279961418,1370.0,1366.0,2459,Northern Illinois,fbs,Mid-American,22,"[7, 7, 0, 8]",0.9251740720038582,1304.0,1308.0,7.729743213,,,-1,True
70,70,401281946,2021,1,regular,2021-09-04T23:30:00.000Z,False,True,True,False,74187.0,3628,Bank of America Stadium,228,Clemson,fbs,ACC,3,"[0, 0, 0, 3]",0.0021786791632543,1942.0,1924.0,61,Georgia,fbs,SEC,10,"[0, 7, 3, 0]",0.9978213208367456,1800.0,1818.0,6.2345959402,,,-7,True
73,73,401282179,2021,1,regular,2021-09-04T23:30:00.000Z,False,True,False,False,33906.0,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,30,"[0, 14, 3, 13]",0.07725225121139,1411.0,1400.0,2636,UTSA,fbs,Conference USA,37,"[7, 13, 3, 14]",0.92274774878861,1445.0,1456.0,6.8133547384,,,-7,True
78,78,401309839,2021,1,regular,2021-09-05T00:00:00.000Z,False,True,False,False,64053.0,3765,Husky Stadium,264,Washington,fbs,Pac-12,7,"[7, 0, 0, 0]",0.1349379696271513,,,149,Montana,fcs,Big Sky,13,"[3, 0, 0, 10]",0.8650620303728487,,,4.4790919129,,,-6,True
83,83,401309837,2021,1,regular,2021-09-05T02:30:00.000Z,False,True,False,False,35117.0,3831,California Memorial Stadium,25,California,fbs,Pac-12,17,"[14, 0, 0, 3]",0.285646187135868,1461.0,1454.0,2440,Nevada,fbs,Mountain West,22,"[0, 13, 9, 0]",0.714353812864132,1488.0,1495.0,6.3284486527,,,-5,True
84,84,401309841,2021,1,regular,2021-09-05T02:30:00.000Z,False,True,True,False,54541.0,6501,Allegiant Stadium,12,Arizona,fbs,Pac-12,16,"[0, 3, 10, 3]",0.0672071862264198,1278.0,1304.0,252,BYU,fbs,FBS Independents,24,"[0, 14, 7, 3]",0.93279281377358,1837.0,1811.0,3.0368743338,,,-8,True
85,85,401309840,2021,1,regular,2021-09-05T03:00:00.000Z,False,True,False,False,24944.0,3820,Gesa Field,265,Washington State,fbs,Pac-12,23,"[0, 6, 14, 3]",0.092979594829257,1511.0,1494.0,328,Utah State,fbs,Mountain West,26,"[3, 2, 6, 15]",0.9070204051707428,1319.0,1336.0,6.8600084415,,,-3,True
87,87,401282614,2021,1,regular,2021-09-05T23:30:00.000Z,False,True,False,True,68316.0,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,38,"[7, 7, 6, 18, 0]",0.5529294591295038,1355.0,1374.0,87,Notre Dame,fbs,FBS Independents,41,"[7, 10, 21, 0, 3]",0.4470705408704962,1783.0,1764.0,7.4132284343,,,-3,True
94,94,401282193,2021,2,regular,2021-09-11T15:30:00.000Z,False,True,False,False,25989.0,3841,Michie Stadium,349,Army,fbs,FBS Independents,38,"[0, 21, 7, 10]",0.9926715903278026,1625.0,1623.0,98,Western Kentucky,fbs,Conference USA,35,"[0, 14, 0, 21]",0.0073284096721973,1399.0,1401.0,3.7649948148,,,3,True
98,98,401282790,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,43372.0,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,31,"[7, 14, 0, 10]",0.8186668702475108,1582.0,1579.0,193,Miami (OH),fbs,Mid-American,26,"[0, 3, 10, 13]",0.1813331297524891,1373.0,1376.0,2.9544898026,,,5,True
100,100,401287899,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,52127.0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,28,"[0, 7, 0, 21]",0.2433454045509158,1661.0,1661.0,202,Tulsa,fbs,American Athletic,23,"[0, 7, 7, 9]",0.7566545954490842,1525.0,1525.0,7.4554893227,,,5,True
101,101,401282809,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,100482.0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,28,"[0, 7, 7, 14]",0.2112335036908653,1908.0,1878.0,2483,Oregon,fbs,Pac-12,35,"[0, 14, 14, 7]",0.7887664963091346,1700.0,1730.0,7.2987843752,,,-7,True
102,102,401282066,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,82203.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,34,"[10, 10, 7, 7]",0.079139205120147,1524.0,1517.0,221,Pittsburgh,fbs,ACC,41,"[0, 27, 7, 7]",0.920860794879853,1609.0,1616.0,6.0922022394,,,-7,True
104,104,401282065,2021,2,regular,2021-09-11T16:00:00.000Z,False,True,False,False,40816.0,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,17,"[7, 7, 0, 3]",0.0128327094423533,1396.0,1391.0,2579,South Carolina,fbs,SEC,20,"[0, 7, 7, 6]",0.9871672905576466,1390.0,1395.0,7.8725658663,,,-3,True
108,108,401309547,2021,2,regular,2021-09-11T17:30:00.000Z,False,True,False,False,11334.0,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,43,"[3, 7, 12, 21]",0.1897932658289689,1308.0,1313.0,2751,Wyoming,fbs,Mountain West,50,"[14, 14, 14, 8]",0.8102067341710311,1556.0,1551.0,5.3868263212,,,-7,True
111,111,401309753,2021,2,regular,2021-09-11T18:00:00.000Z,False,True,False,False,19411.0,3876,Peden Stadium,195,Ohio,fbs,Mid-American,26,"[13, 0, 0, 13]",0.15885248417645,,,2184,Duquesne,fcs,NEC,28,"[8, 3, 7, 10]",0.84114751582355,,,4.6146237525,,,-2,True
112,112,401282705,2021,2,regular,2021-09-11T18:30:00.000Z,False,True,False,False,62009.0,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,32,"[7, 7, 0, 18]",0.9796794676792114,1764.0,1761.0,2649,Toledo,fbs,Mid-American,29,"[6, 10, 0, 13]",0.0203205323207885,1443.0,1446.0,8.626931184,,,3,True
118,118,401282067,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,True,False,61203.0,3937,Sports Authority Field at Mile High,38,Colorado,fbs,Pac-12,7,"[7, 0, 0, 0]",0.3986214723016046,1446.0,1460.0,245,Texas A&M,fbs,SEC,10,"[0, 3, 0, 7]",0.6013785276983954,1792.0,1778.0,7.0790369363,,,-3,True
122,122,401287900,2021,2,regular,2021-09-11T19:30:00.000Z,False,True,False,False,38631.0,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,34,"[0, 14, 7, 13]",0.6350529571912614,1646.0,1644.0,25,California,fbs,Pac-12,32,"[6, 13, 0, 13]",0.3649470428087386,1454.0,1456.0,7.1298486584,,,2,True
125,125,401309546,2021,2,regular,2021-09-11T20:00:00.000Z,False,True,False,False,15105.0,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,19,"[8, 0, 11, 0]",0.0464021296784918,1006.0,1020.0,6,South Alabama,fbs,Sun Belt,22,"[0, 6, 6, 10]",0.953597870321508,1337.0,1323.0,11.9347855815,,,-3,True
139,139,401282620,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,45877.0,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,25,"[9, 3, 7, 6]",0.2387608713802641,1585.0,1587.0,2026,App State,fbs,Sun Belt,23,"[7, 7, 3, 6]",0.7612391286197359,1666.0,1664.0,8.3823846573,,,2,True
140,140,401282184,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,15328.0,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,45,"[14, 10, 14, 7]",0.5636743369079058,,,2545,SE Louisiana,fcs,Southland,42,"[7, 14, 14, 7]",0.4363256630920942,,,8.92742876,,,3,True
144,144,401286295,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,24714.0,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,13,"[7, 0, 0, 6]",0.2975421184501993,1461.0,1454.0,2335,Liberty,fbs,FBS Independents,21,"[7, 7, 0, 7]",0.7024578815498007,1563.0,1570.0,4.2552751072,,,-8,True
146,146,401287901,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,55271.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,28,"[7, 0, 14, 7]",0.9986928221220094,,,2617,Stephen F. Austin,fcs,AWC,22,"[7, 6, 0, 9]",0.0013071778779906,,,3.7452917238,,,6,True
147,147,401301003,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,19501.0,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,50,"[10, 13, 7, 20]",0.0441107129399694,1370.0,1374.0,235,Memphis,fbs,American Athletic,55,"[20, 14, 7, 14]",0.9558892870600304,1555.0,1551.0,5.0877763648,,,-5,True
148,148,401282182,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,0.0,218,FIU Stadium,2229,Florida International,fbs,Conference USA,17,"[0, 7, 10, 0, 0]",0.3455634727252935,1375.0,1356.0,326,Texas State,fbs,Sun Belt,23,"[7, 3, 0, 7, 6]",0.6544365272747065,1271.0,1290.0,8.9715160123,,,-6,True
150,150,401309603,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,25417.0,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,27,"[10, 7, 7, 3]",0.2291450132087241,,,2447,Nicholls,fcs,Southland,24,"[7, 3, 0, 14]",0.7708549867912758,,,6.061608631,,,3,True
152,152,401287897,2021,2,regular,2021-09-11T23:00:00.000Z,False,True,False,False,47628.0,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,31,"[14, 7, 3, 7]",0.8494661537184468,,,79,Southern Illinois,fcs,MVFC,23,"[0, 23, 0, 0]",0.1505338462815532,,,5.2029723788,,,8,True
155,155,401282061,2021,2,regular,2021-09-11T23:30:00.000Z,False,True,False,True,58437.0,3683,Kroger Field,96,Kentucky,fbs,SEC,35,"[14, 7, 7, 7]",0.956027577403212,1593.0,1598.0,142,Missouri,fbs,SEC,28,"[7, 7, 7, 7]",0.0439724225967879,1515.0,1510.0,6.811757252,,,7,True
162,162,401282617,2021,2,regular,2021-09-12T00:00:00.000Z,False,True,False,False,60198.0,3697,Doak Campbell Stadium,52,Florida State,fbs,ACC,17,"[0, 14, 3, 0]",0.836328128110319,,,55,Jacksonville State,fcs,AWC,20,"[0, 7, 0, 13]",0.163671871889681,,,3.9694084863,,,-3,True
165,165,401282068,2021,2,regular,2021-09-12T02:00:00.000Z,False,True,False,False,27233.0,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,21,"[7, 7, 0, 7]",0.917241584168473,1396.0,1381.0,238,Vanderbilt,fbs,SEC,24,"[0, 7, 14, 3]",0.0827584158315269,1225.0,1240.0,8.5955597163,,,-3,True
172,172,401282626,2021,3,regular,2021-09-17T23:30:00.000Z,False,True,False,False,39022.0,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,42,"[7, 14, 7, 14]",0.9312927726491425,1509.0,1527.0,2116,UCF,fbs,American Athletic,35,"[7, 7, 7, 14]",0.0687072273508575,1651.0,1633.0,9.9801202841,,,7,True
173,173,401282715,2021,3,regular,2021-09-18T01:00:00.000Z,False,True,False,True,37168.0,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,17,"[0, 3, 7, 7]",0.2080899834460001,1340.0,1339.0,120,Maryland,fbs,Big Ten,20,"[0, 3, 7, 10]",0.7919100165539998,1396.0,1397.0,7.0158796456,,,-3,True
174,174,401282636,2021,3,regular,2021-09-18T16:00:00.000Z,False,True,False,False,60022.0,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,27,"[14, 10, 3, 0]",0.7937210317854441,1533.0,1543.0,259,Virginia Tech,fbs,ACC,21,"[7, 0, 7, 7]",0.2062789682145559,1581.0,1571.0,5.6257652258,,,6,True
177,177,401282632,2021,3,regular,2021-09-18T16:00:00.000Z,False,True,False,False,40581.0,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,41,"[7, 20, 7, 7]",0.374556899313238,1616.0,1600.0,2711,Western Michigan,fbs,Mid-American,44,"[14, 13, 7, 10]",0.625443100686762,1429.0,1445.0,7.8326092215,,,-3,True
179,179,401282798,2021,3,regular,2021-09-18T16:00:00.000Z,False,True,False,False,84659.0,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,23,"[7, 0, 9, 7]",0.8841760709558041,1869.0,1863.0,158,Nebraska,fbs,Big Ten,16,"[3, 0, 6, 7]",0.1158239290441959,1567.0,1573.0,3.456702838,,,7,True
183,183,401282073,2021,3,regular,2021-09-18T16:00:00.000Z,False,True,False,False,55214.0,3683,Kroger Field,96,Kentucky,fbs,SEC,28,"[7, 7, 0, 14]",0.7848254627055959,,,236,Chattanooga,fcs,Southern,23,"[7, 3, 3, 10]",0.215174537294404,,,2.6337286864,,,5,True
185,185,401309552,2021,3,regular,2021-09-18T16:00:00.000Z,False,True,False,False,16739.0,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,25,"[14, 0, 3, 8]",0.4134328443139034,1562.0,1563.0,324,Coastal Carolina,fbs,Sun Belt,28,"[7, 7, 7, 7]",0.5865671556860965,1655.0,1654.0,3.7731121888,,,-3,True
192,192,401282199,2021,3,regular,2021-09-18T19:30:00.000Z,False,True,False,False,15326.0,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,37,"[7, 7, 14, 9]",0.2202396879296909,1342.0,1350.0,2567,SMU,fbs,American Athletic,39,"[7, 9, 17, 6]",0.779760312070309,1553.0,1545.0,6.899708838,,,-2,True
194,194,401282627,2021,3,regular,2021-09-18T19:30:00.000Z,False,True,False,True,81500.0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,14,"[7, 0, 0, 7]",0.8685482644286222,1924.0,1907.0,59,Georgia Tech,fbs,ACC,8,"[0, 3, 0, 5]",0.1314517355713778,1366.0,1383.0,2.9601614398,,,6,True
199,199,401282071,2021,3,regular,2021-09-18T19:30:00.000Z,False,True,False,True,90887.0,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,29,"[3, 6, 14, 6]",0.9060914927181444,1727.0,1744.0,333,Alabama,fbs,SEC,31,"[21, 0, 7, 3]",0.0939085072818557,2121.0,2104.0,3.4162258227,,,-2,True
206,206,401282628,2021,3,regular,2021-09-18T20:00:00.000Z,False,True,False,False,12323.0,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,30,"[21, 9, 0, 0]",0.8582077289286176,1295.0,1322.0,77,Northwestern,fbs,Big Ten,23,"[0, 7, 13, 3]",0.1417922710713823,1574.0,1547.0,5.8211581255,,,7,True
210,210,401282076,2021,3,regular,2021-09-18T20:00:00.000Z,False,True,False,False,43461.0,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,31,"[7, 0, 7, 17]",0.7318299384334592,1551.0,1552.0,344,Mississippi State,fbs,SEC,29,"[3, 14, 0, 12]",0.2681700615665408,1541.0,1540.0,7.6360535476,,,2,True
213,213,401282200,2021,3,regular,2021-09-18T22:00:00.000Z,False,True,False,False,24833.0,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Conference USA,38,"[10, 14, 14, 0]",0.7020194223486429,1640.0,1616.0,151,East Carolina,fbs,American Athletic,42,"[7, 14, 0, 21]",0.2979805776513571,1391.0,1415.0,5.5814840235,,,-4,True
220,220,401309609,2021,3,regular,2021-09-18T23:00:00.000Z,False,True,False,False,16107.0,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,34,"[7, 10, 7, 10]",0.3718379610993164,,,2916,Incarnate Word,fcs,Southland,42,"[14, 0, 14, 14]",0.6281620389006836,,,8.3299501678,,,-8,True
221,221,401309856,2021,3,regular,2021-09-18T23:00:00.000Z,False,True,False,False,11090.0,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,33,"[3, 7, 14, 0, 7, 0, 2]",0.9216440673239854,1614.0,1615.0,254,Utah,fbs,Pac-12,31,"[7, 3, 0, 14, 7, 0, 0]",0.0783559326760146,1636.0,1635.0,6.3394762272,,,2,True
225,225,401282070,2021,3,regular,2021-09-18T23:30:00.000Z,False,True,False,False,109958.0,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,28,"[7, 7, 7, 7]",0.9535593003507998,1753.0,1764.0,2,Auburn,fbs,SEC,20,"[3, 7, 7, 3]",0.0464406996492001,1740.0,1729.0,6.3874205952,,,8,True
229,229,401310704,2021,3,regular,2021-09-18T23:30:00.000Z,False,True,False,True,20264.0,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,45,"[10, 14, 14, 7]",0.9505641237446631,1632.0,1604.0,328,Utah State,fbs,Mountain West,49,"[7, 6, 21, 15]",0.0494358762553367,1336.0,1364.0,6.8554144202,,,-4,True
233,233,401319455,2021,3,regular,2021-09-19T00:00:00.000Z,False,True,False,False,11823.0,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,FBS Independents,43,"[15, 21, 7, 0]",0.9868500462238132,,,2569,South Carolina State,fcs,MEAC,35,"[0, 13, 7, 15]",0.0131499537761866,,,2.67347658,,,8,True
236,236,401309608,2021,3,regular,2021-09-19T00:00:00.000Z,False,True,False,False,15204.0,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,28,"[7, 0, 21, 0]",0.995886534249228,,,2016,Alcorn State,fcs,SWAC,21,"[0, 14, 0, 7]",0.0041134657507718,,,4.8675835799,,,7,True
237,237,401309607,2021,3,regular,2021-09-19T00:00:00.000Z,False,True,False,False,21720.0,3817,Malone Stadium,2433,UL Monroe,fbs,Sun Belt,12,"[3, 0, 3, 6]",0.6699304224637153,,,2296,Jackson State,fcs,SWAC,7,"[0, 7, 0, 0]",0.3300695775362847,,,7.9911902847,,,5,True
238,238,401287903,2021,3,regular,2021-09-19T01:00:00.000Z,False,True,False,False,36702.0,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,20,"[10, 10, 0, 0]",0.2050464433097894,1679.0,1677.0,197,Oklahoma State,fbs,Big 12,21,"[7, 14, 0, 0]",0.7949535566902106,1661.0,1663.0,7.6308643831,,,-1,True
239,239,401309853,2021,3,regular,2021-09-19T02:00:00.000Z,False,True,False,False,33481.0,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,19,"[10, 3, 0, 6]",0.0763166087048184,,,2464,Northern Arizona,fcs,Big Sky,21,"[0, 7, 7, 7]",0.9236833912951816,,,4.4182849243,,,-2,True
242,242,401309855,2021,3,regular,2021-09-19T02:45:00.000Z,False,True,False,False,50698.0,1056,Rose Bowl,26,UCLA,fbs,Pac-12,37,"[7, 3, 7, 20]",0.8080706704032627,1630.0,1621.0,278,Fresno State,fbs,Mountain West,40,"[6, 17, 3, 14]",0.1919293295967372,1564.0,1573.0,8.9393902279,,,-3,True
243,243,401310705,2021,3,regular,2021-09-19T04:30:00.000Z,False,True,False,True,0.0,3610,Aloha Stadium,62,Hawai'i,fbs,Mountain West,13,"[7, 0, 6, 0]",0.8601066155683939,1343.0,1345.0,23,San José State,fbs,Mountain West,17,"[0, 14, 0, 3]",0.1398933844316061,1469.0,1467.0,8.0175688258,,,-4,True
244,244,401282208,2021,4,regular,2021-09-23T23:30:00.000Z,False,True,False,False,28377.0,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,31,"[7, 14, 0, 10]",0.9448823057115732,1664.0,1663.0,276,Marshall,fbs,Conference USA,30,"[6, 14, 10, 0]",0.0551176942884268,1616.0,1617.0,9.0095008013,,,1,True
245,245,401282204,2021,4,regular,2021-09-24T22:30:00.000Z,False,True,False,True,11076.0,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,42,"[14, 0, 14, 14]",0.93941711904073,1338.0,1338.0,2393,Middle Tennessee,fbs,Conference USA,39,"[7, 10, 7, 15]",0.0605828809592698,1276.0,1276.0,7.6733507814,,,3,True
247,247,401282637,2021,4,regular,2021-09-25T00:00:00.000Z,False,True,False,False,29942.0,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,24,"[0, 14, 7, 3]",0.6736686611654593,1420.0,1424.0,2335,Liberty,fbs,FBS Independents,21,"[0, 7, 7, 7]",0.3263313388345407,1606.0,1602.0,7.4917686881,,,3,True
248,248,401310707,2021,4,regular,2021-09-25T02:00:00.000Z,False,True,False,True,35093.0,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,38,"[0, 9, 13, 16]",0.5822204615869597,1573.0,1562.0,2439,UNLV,fbs,Mountain West,30,"[14, 0, 7, 9]",0.4177795384130403,1166.0,1177.0,5.9288735319,,,8,True
251,251,401282206,2021,4,regular,2021-09-25T16:00:00.000Z,False,True,False,False,18382.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,31,"[0, 10, 0, 21]",0.8390915938691985,1378.0,1378.0,2229,Florida International,fbs,Conference USA,27,"[0, 14, 13, 0]",0.1609084061308014,1283.0,1283.0,8.2725584647,,,4,True
253,253,401282085,2021,4,regular,2021-09-25T16:00:00.000Z,False,True,False,True,50298.0,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,25,"[0, 3, 7, 15]",0.3970388625872996,1540.0,1545.0,99,LSU,fbs,SEC,28,"[7, 0, 14, 7]",0.6029611374127004,1694.0,1689.0,3.8898453696,,,-3,True
